"Type","Source","Destination","Size (Bytes)","Alt Text","Anchor","Status Code","Status","Follow","Target","Rel","Path Type","Link Path","Link Position","Link Origin"
"Hyperlink","https://www.lifeusa.org/annualreports","https://www.lifeusa.org/_files/ugd/6df904_0f8f4c0387d84ee0822e7a097e609290.pdf","1392939","2020 Annual Report","2020 Annual Report","200","OK","true","_blank","","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474z1']/div[2]/div/div/div[1]/div[5]/a","Content","HTML"
"Hyperlink","https://www.lifeusa.org/annualreports","https://www.lifeusa.org/_files/ugd/6df904_3fba3e9f3e774668aebec37fddc53405.pdf","2658239","2019 Annual Report","2019 Annual Report","200","OK","true","_blank","","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474z1']/div[2]/div/div/div[1]/div[6]/a","Content","HTML"
"Hyperlink","https://www.lifeusa.org/annualreports","https://www.lifeusa.org/_files/ugd/6df904_70ad03d60ccd401c9560d51dcb8a0d38.pdf","3445012","2024 Annual Report","2024 Annual Report","200","OK","true","_blank","","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474z1']/div[2]/div/div/div[1]/div[1]/a","Content","HTML"
"Hyperlink","https://www.lifeusa.org/annualreports","https://www.lifeusa.org/_files/ugd/6df904_3aa728eb8ed446d4a430e655104dc318.pdf","3261686","2021 Annual Report","2021 Annual Report","200","OK","true","_blank","","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474z1']/div[2]/div/div/div[1]/div[4]/a","Content","HTML"
"Hyperlink","https://www.lifeusa.org/post/women-s-empowerment-the-key-to-solving-world-hunger","https://www.lifeusa.org/_files/ugd/6df904_7fbabf427ae34683a608c7f617b5d4d0.pdf","797937","","Learn more about LIFE’s clean water projects","200","OK","true","_blank","","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/section/div/div/div/div/div/div[@class='BjAB3']/div[103]/div/div/a","Content","HTML"
"Hyperlink","https://www.lifeusa.org/post/one-dollar-can-change-someone-s-life","https://www.lifeusa.org/no/tags/chicago","891623","","chicago","200","OK","true","","noopener noreferrer","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/footer/div/div/section[@class='JJ6Vcq']/nav/ul/li[6]/a","Navigation","HTML"
"Hyperlink","https://www.lifeusa.org/post/life-provides-backpacks-to-foster-youth-in-the-united-states","https://www.lifeusa.org/no/tags/chicago","891623","","chicago","200","OK","true","","noopener noreferrer","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/footer/div/div/section[@class='JJ6Vcq']/nav/ul/li[4]/a","Navigation","HTML"
"HTML Canonical","https://www.lifeusa.org/no/tags/chicago","https://www.lifeusa.org/no/tags/chicago","891623","","","200","OK","true","","","Absolute","//head/link[1]","Head","HTML"
"Hyperlink","https://www.lifeusa.org/post/one-dollar-can-change-someone-s-life","https://www.lifeusa.org/no/tags/usa","922571","","USA","200","OK","true","","noopener noreferrer","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/footer/div/div/section[@class='JJ6Vcq']/nav/ul/li[1]/a","Navigation","HTML"
"Hyperlink","https://www.lifeusa.org/post/life-hears-the-call-in-colorado","https://www.lifeusa.org/no/tags/usa","922571","","USA","200","OK","true","","noopener noreferrer","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/footer/div/div/section[@class='JJ6Vcq']/nav/ul/li[1]/a","Navigation","HTML"
"Hyperlink","https://www.lifeusa.org/post/life-distributes-fresh-meat-in-texas","https://www.lifeusa.org/no/tags/usa","922571","","USA","200","OK","true","","noopener noreferrer","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/footer/div/div/section[@class='JJ6Vcq']/nav/ul/li[1]/a","Navigation","HTML"
"Hyperlink","https://www.lifeusa.org/post/hearing-the-call-southwest-florida","https://www.lifeusa.org/no/tags/usa","922571","","USA","200","OK","true","","noopener noreferrer","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/footer/div/div/section[@class='JJ6Vcq']/nav/ul/li[1]/a","Navigation","HTML"
"Hyperlink","https://www.lifeusa.org/post/life-provides-backpacks-to-foster-youth-in-the-united-states","https://www.lifeusa.org/no/tags/usa","922571","","USA","200","OK","true","","noopener noreferrer","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/footer/div/div/section[@class='JJ6Vcq']/nav/ul/li[1]/a","Navigation","HTML"
"Hyperlink","https://www.lifeusa.org/post/food-packages-maryland","https://www.lifeusa.org/no/tags/usa","922571","","USA","200","OK","true","","noopener noreferrer","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/footer/div/div/section[@class='JJ6Vcq']/nav/ul/li[2]/a","Navigation","HTML"
"HTML Canonical","https://www.lifeusa.org/no/tags/usa","https://www.lifeusa.org/no/tags/usa","922571","","","200","OK","true","","","Absolute","//head/link[1]","Head","HTML"
"Hyperlink","https://www.lifeusa.org/post/one-dollar-can-change-someone-s-life","https://www.lifeusa.org/no/tags/philanthropy","891566","","philanthropy","200","OK","true","","noopener noreferrer","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/footer/div/div/section[@class='JJ6Vcq']/nav/ul/li[10]/a","Navigation","HTML"
"Hyperlink","https://www.lifeusa.org/post/the-biggest-charitable-contributions-in-the-u-s-2023","https://www.lifeusa.org/no/tags/philanthropy","891566","","philanthropy","200","OK","true","","noopener noreferrer","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/footer/div/div/section[@class='JJ6Vcq']/nav/ul/li[1]/a","Navigation","HTML"
"HTML Canonical","https://www.lifeusa.org/no/tags/philanthropy","https://www.lifeusa.org/no/tags/philanthropy","891566","","","200","OK","true","","","Absolute","//head/link[1]","Head","HTML"
"Hyperlink","https://www.lifeusa.org/post/one-dollar-can-change-someone-s-life","https://www.lifeusa.org/no/tags/canada","891253","","Canada","200","OK","true","","noopener noreferrer","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/footer/div/div/section[@class='JJ6Vcq']/nav/ul/li[8]/a","Navigation","HTML"
"Hyperlink","https://www.lifeusa.org/post/a-summer-of-forest-fires","https://www.lifeusa.org/no/tags/canada","891253","","Canada","200","OK","true","","noopener noreferrer","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/footer/div/div/section[@class='JJ6Vcq']/nav/ul/li[1]/a","Navigation","HTML"
"HTML Canonical","https://www.lifeusa.org/no/tags/canada","https://www.lifeusa.org/no/tags/canada","891253","","","200","OK","true","","","Absolute","//head/link[1]","Head","HTML"
"Hyperlink","https://www.lifeusa.org/post/one-dollar-can-change-someone-s-life","https://www.lifeusa.org/no/hashtags/butterflyeffect","883766","","#butterflyeffect","200","OK","true","_blank","","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/section/div/div/div/div/div/div[@class='BjAB3']/div[81]/p/span/span[1]/span/a","Content","HTML"
"HTML Canonical","https://www.lifeusa.org/no/hashtags/butterflyeffect","https://www.lifeusa.org/no/hashtags/butterflyeffect","883766","","","200","OK","true","","","Absolute","//head/link[1]","Head","HTML"
"Hyperlink","https://www.lifeusa.org/post/one-dollar-can-change-someone-s-life","https://www.lifeusa.org/no/tags/life-blog","906985","","life blog","200","OK","true","","noopener noreferrer","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/footer/div/div/section[@class='JJ6Vcq']/nav/ul/li[2]/a","Navigation","HTML"
"Hyperlink","https://www.lifeusa.org/post/refugee-asylum-seeker-immigrant-and-migrant-what-s-the-difference","https://www.lifeusa.org/no/tags/life-blog","906985","","life blog","200","OK","true","","noopener noreferrer","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/footer/div/div/section[@class='JJ6Vcq']/nav/ul/li[3]/a","Navigation","HTML"
"Hyperlink","https://www.lifeusa.org/post/making-houses-into-homes","https://www.lifeusa.org/no/tags/life-blog","906985","","life blog","200","OK","true","","noopener noreferrer","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/footer/div/div/section[@class='JJ6Vcq']/nav/ul/li[2]/a","Navigation","HTML"
"Hyperlink","https://www.lifeusa.org/post/hearing-for-the-first-time-in-years","https://www.lifeusa.org/no/tags/life-blog","906985","","life blog","200","OK","true","","noopener noreferrer","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/footer/div/div/section[@class='JJ6Vcq']/nav/ul/li[2]/a","Navigation","HTML"
"HTML Canonical","https://www.lifeusa.org/no/tags/life-blog","https://www.lifeusa.org/no/tags/life-blog","906985","","","200","OK","true","","","Absolute","//head/link[1]","Head","HTML"
"Hyperlink","https://www.lifeusa.org/post/one-dollar-can-change-someone-s-life","https://www.lifeusa.org/no/tags/england","891537","","England","200","OK","true","","noopener noreferrer","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/footer/div/div/section[@class='JJ6Vcq']/nav/ul/li[7]/a","Navigation","HTML"
"Hyperlink","https://www.lifeusa.org/post/queen-elizabeth-ii-a-lifetime-of-charity","https://www.lifeusa.org/no/tags/england","891537","","England","200","OK","true","","noopener noreferrer","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/footer/div/div/section[@class='JJ6Vcq']/nav/ul/li[2]/a","Navigation","HTML"
"HTML Canonical","https://www.lifeusa.org/no/tags/england","https://www.lifeusa.org/no/tags/england","891537","","","200","OK","true","","","Absolute","//head/link[1]","Head","HTML"
"Hyperlink","https://www.lifeusa.org/post/one-dollar-can-change-someone-s-life","https://www.lifeusa.org/no/tags/colorado","898708","","colorado","200","OK","true","","noopener noreferrer","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/footer/div/div/section[@class='JJ6Vcq']/nav/ul/li[3]/a","Navigation","HTML"
"Hyperlink","https://www.lifeusa.org/post/life-hears-the-call-in-colorado","https://www.lifeusa.org/no/tags/colorado","898708","","colorado","200","OK","true","","noopener noreferrer","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/footer/div/div/section[@class='JJ6Vcq']/nav/ul/li[3]/a","Navigation","HTML"
"Hyperlink","https://www.lifeusa.org/post/hearing-aids-colorado","https://www.lifeusa.org/no/tags/colorado","898708","","colorado","200","OK","true","","noopener noreferrer","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/footer/div/div/section[@class='JJ6Vcq']/nav/ul/li[2]/a","Navigation","HTML"
"HTML Canonical","https://www.lifeusa.org/no/tags/colorado","https://www.lifeusa.org/no/tags/colorado","898708","","","200","OK","true","","","Absolute","//head/link[1]","Head","HTML"
"Hyperlink","https://www.lifeusa.org/post/one-dollar-can-change-someone-s-life","https://www.lifeusa.org/no/tags/charity","899509","","Charity","200","OK","true","","noopener noreferrer","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/footer/div/div/section[@class='JJ6Vcq']/nav/ul/li[4]/a","Navigation","HTML"
"Hyperlink","https://www.lifeusa.org/post/when-life-becomes-art-finding-flow-purpose-and-the-joy-of-giving","https://www.lifeusa.org/no/tags/charity","899509","","Charity","200","OK","true","","noopener noreferrer","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/footer/div/div/section[@class='JJ6Vcq']/nav/ul/li/a","Navigation","HTML"
"Hyperlink","https://www.lifeusa.org/post/queen-elizabeth-ii-a-lifetime-of-charity","https://www.lifeusa.org/no/tags/charity","899509","","Charity","200","OK","true","","noopener noreferrer","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/footer/div/div/section[@class='JJ6Vcq']/nav/ul/li[1]/a","Navigation","HTML"
"HTML Canonical","https://www.lifeusa.org/no/tags/charity","https://www.lifeusa.org/no/tags/charity","899509","","","200","OK","true","","","Absolute","//head/link[1]","Head","HTML"
"Hyperlink","https://www.lifeusa.org/post/one-dollar-can-change-someone-s-life","https://www.lifeusa.org/no/tags/maryland","891630","","Maryland","200","OK","true","","noopener noreferrer","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/footer/div/div/section[@class='JJ6Vcq']/nav/ul/li[5]/a","Navigation","HTML"
"Hyperlink","https://www.lifeusa.org/post/food-packages-maryland","https://www.lifeusa.org/no/tags/maryland","891630","","Maryland","200","OK","true","","noopener noreferrer","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/footer/div/div/section[@class='JJ6Vcq']/nav/ul/li[3]/a","Navigation","HTML"
"HTML Canonical","https://www.lifeusa.org/no/tags/maryland","https://www.lifeusa.org/no/tags/maryland","891630","","","200","OK","true","","","Absolute","//head/link[1]","Head","HTML"
"Hyperlink","https://www.lifeusa.org/post/one-dollar-can-change-someone-s-life","https://www.lifeusa.org/no/tags/nyc","890756","","NYC","200","OK","true","","noopener noreferrer","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/footer/div/div/section[@class='JJ6Vcq']/nav/ul/li[9]/a","Navigation","HTML"
"Hyperlink","https://www.lifeusa.org/post/a-summer-of-forest-fires","https://www.lifeusa.org/no/tags/nyc","890756","","NYC","200","OK","true","","noopener noreferrer","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/footer/div/div/section[@class='JJ6Vcq']/nav/ul/li[2]/a","Navigation","HTML"
"HTML Canonical","https://www.lifeusa.org/no/tags/nyc","https://www.lifeusa.org/no/tags/nyc","890756","","","200","OK","true","","","Absolute","//head/link[1]","Head","HTML"
"Hyperlink","https://www.lifeusa.org/newsletters","https://www.lifeusa.org/_files/ugd/6df904_162824fa1d0a4231b25669e678d3a730.pdf","10315806","2020 Newsletter","2020 Newsletter","200","OK","true","_blank","","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474x3']/div[2]/div/div/div[1]/div[5]/a","Content","HTML"
"Hyperlink","https://www.lifeusa.org/newsletters","https://www.lifeusa.org/_files/ugd/6df904_441a61c7f7c94af999a07aedad1b019f.pdf","6286318","2023 Newsletter","2023 Newsletter","200","OK","true","_blank","","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474x3']/div[2]/div/div/div[1]/div[2]/a","Content","HTML"
"Hyperlink","https://www.lifeusa.org/newsletters","https://www.lifeusa.org/_files/ugd/6df904_007cd0c2d319457b851b407933ef9a6b.pdf","10075108","2021 Newsletter","2021 Newsletter","200","OK","true","_blank","","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474x3']/div[2]/div/div/div[1]/div[4]/a","Content","HTML"
"Hyperlink","https://www.lifeusa.org/newsletters","https://www.lifeusa.org/_files/ugd/6df904_9f9c3694c0d844338df533a35a57ef84.pdf","46060499","","","200","OK","true","_blank","","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474x3']/div[2]/div/div/div[1]/div[1]/a","Content","HTML"
"Hyperlink","https://www.lifeusa.org/press","https://www.lifeusa.org/_files/ugd/6df904_3dfee7544a3e45c6a18151355679d69b.pdf","54494","","","200","OK","true","_blank","","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474wo']/div[2]/div/div/div[1]/div[20]/a","Content","HTML"
"Hyperlink","https://www.lifeusa.org/press","https://www.lifeusa.org/_files/ugd/6df904_fdbf1a16338846c4a02c1ddf431f5279.pdf","9314752","","","200","OK","true","_blank","","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474wo']/div[2]/div/div/div[1]/div[10]/a","Content","HTML"
"Hyperlink","https://www.lifeusa.org/press","https://www.lifeusa.org/_files/ugd/6df904_535e4547bf0545a2a9162f12a3b73a98.pdf","788254","","","200","OK","true","_blank","","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474wo']/div[2]/div/div/div[1]/div[16]/a","Content","HTML"
"Hyperlink","https://www.lifeusa.org/press","https://www.lifeusa.org/_files/ugd/6df904_6486047cd4fe4d589aff8e22b0f14e99.pdf","1739215","","","200","OK","true","_blank","","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474wo']/div[2]/div/div/div[1]/div[5]/a","Content","HTML"
"Hyperlink","https://www.lifeusa.org/press","https://www.lifeusa.org/_files/ugd/6df904_f13eaf2545ae43009c3e171743dfe747.pdf","490404","","","200","OK","true","_blank","","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474wo']/div[2]/div/div/div[1]/div[4]/a","Content","HTML"
"Hyperlink","https://www.lifeusa.org/press","https://www.lifeusa.org/_files/ugd/6df904_f974ecb3149c4e8cb13dbc8ed447a49a.pdf","1086717","","","200","OK","true","_blank","","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474wo']/div[2]/div/div/div[1]/div[18]/a","Content","HTML"
"Hyperlink","https://www.lifeusa.org/press","https://www.lifeusa.org/_files/ugd/6df904_1ddc755082ef49bb909f2aa7dbf9a1c1.pdf","1918868","","","200","OK","true","_blank","","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474wo']/div[2]/div/div/div[1]/div[15]/a","Content","HTML"
