"Address","Content Type","IMG Inlinks","Indexability","Indexability Status","Dimensions"
"https://static.wixstatic.com/media/74d008_471678df05cc4a68b074c97a0b738b4c~mv2.jpg/v1/fill/w_980,h_735,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_471678df05cc4a68b074c97a0b738b4c~mv2.jpg","image/jpeg","1","Indexable","",""
"https://static.wixstatic.com/media/74d008_c21cf8f2b10e42ae89ae4ae8f4a518d6~mv2.jpg/v1/fill/w_980,h_735,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_c21cf8f2b10e42ae89ae4ae8f4a518d6~mv2.jpg","image/jpeg","1","Indexable","",""
"https://static.wixstatic.com/media/74d008_4a22ec4632664108a1687e8ae18d5c78~mv2.jpg/v1/fill/w_980,h_653,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_4a22ec4632664108a1687e8ae18d5c78~mv2.jpg","image/jpeg","1","Indexable","",""
"https://static.wixstatic.com/media/74d008_9b379ebee6ae45cfb7c49d1004897229~mv2.jpg/v1/fill/w_980,h_547,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_9b379ebee6ae45cfb7c49d1004897229~mv2.jpg","image/jpeg","1","Indexable","",""
"https://static.wixstatic.com/media/74d008_c4b57377cb23443ca7752d9cb9293788~mv2.jpg/v1/fill/w_980,h_653,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_c4b57377cb23443ca7752d9cb9293788~mv2.jpg","image/jpeg","1","Indexable","",""
"https://static.wixstatic.com/media/74d008_1eb0bed6d1944db293b00b4a6fa835cd~mv2.jpg/v1/fill/w_980,h_735,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_1eb0bed6d1944db293b00b4a6fa835cd~mv2.jpg","image/jpeg","1","Indexable","",""
"https://static.wixstatic.com/media/74d008_1e56e1264754439a87a5d7e67c1b1b1d~mv2.jpg/v1/fill/w_980,h_735,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_1e56e1264754439a87a5d7e67c1b1b1d~mv2.jpg","image/jpeg","1","Indexable","",""
"https://static.wixstatic.com/media/74d008_7326d883078243868c3c0631bbb3f61c~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/74d008_7326d883078243868c3c0631bbb3f61c~mv2.webp","image/png","2","Indexable","",""
"https://static.wixstatic.com/media/74d008_469a27e703234b6fb0d80a4c13df3ce7~mv2.jpg/v1/fill/w_292,h_219,fp_0.50_0.50,q_90,enc_avif,quality_auto/74d008_469a27e703234b6fb0d80a4c13df3ce7~mv2.webp","image/jpeg","2","Indexable","",""
"https://static.wixstatic.com/media/74d008_a30bae0f77e14fc0ba0c5e237dbf0050~mv2.jpg/v1/fill/w_333,h_250,fp_0.50_0.50,q_30,blur_30,enc_avif,quality_auto/74d008_a30bae0f77e14fc0ba0c5e237dbf0050~mv2.webp","image/jpeg","3","Indexable","",""
"https://static.wixstatic.com/media/74d008_469a27e703234b6fb0d80a4c13df3ce7~mv2.jpg/v1/fill/w_333,h_250,fp_0.50_0.50,q_30,blur_30,enc_avif,quality_auto/74d008_469a27e703234b6fb0d80a4c13df3ce7~mv2.webp","image/jpeg","3","Indexable","",""
"https://static.wixstatic.com/media/74d008_1ec23774ae2947beb7f0106d0971e777~mv2.jpg/v1/fill/w_292,h_219,fp_0.50_0.50,q_90,enc_avif,quality_auto/74d008_1ec23774ae2947beb7f0106d0971e777~mv2.webp","image/jpeg","2","Indexable","",""
"https://static.wixstatic.com/media/74d008_1a87b8341b974d61b23ea37cb1c1ab9b~mv2.png/v1/fill/w_302,h_227,fp_0.50_0.50,q_95,enc_avif,quality_auto/74d008_1a87b8341b974d61b23ea37cb1c1ab9b~mv2.webp","image/png","1","Indexable","",""
"https://static.wixstatic.com/media/74d008_a30bae0f77e14fc0ba0c5e237dbf0050~mv2.jpg/v1/fill/w_302,h_227,fp_0.50_0.50,q_90,enc_avif,quality_auto/74d008_a30bae0f77e14fc0ba0c5e237dbf0050~mv2.webp","image/jpeg","1","Indexable","",""
"https://static.wixstatic.com/media/74d008_469a27e703234b6fb0d80a4c13df3ce7~mv2.jpg/v1/fill/w_302,h_227,fp_0.50_0.50,q_90,enc_avif,quality_auto/74d008_469a27e703234b6fb0d80a4c13df3ce7~mv2.webp","image/jpeg","1","Indexable","",""
"https://static.wixstatic.com/media/74d008_7326d883078243868c3c0631bbb3f61c~mv2.png/v1/fill/w_302,h_227,fp_0.50_0.50,q_95,enc_avif,quality_auto/74d008_7326d883078243868c3c0631bbb3f61c~mv2.webp","image/png","1","Indexable","",""
"https://static.wixstatic.com/media/74d008_57afafc9fbf64e7585702e25f631dd3e~mv2.jpg/v1/fill/w_302,h_227,fp_0.50_0.50,q_90,enc_avif,quality_auto/74d008_57afafc9fbf64e7585702e25f631dd3e~mv2.webp","image/jpeg","1","Indexable","",""
"https://static.wixstatic.com/media/74d008_315105f54bb44393bf0c484fcb7cc81a~mv2.png/v1/fill/w_750,h_430,al_c,q_85,enc_avif,quality_auto/74d008_315105f54bb44393bf0c484fcb7cc81a~mv2.png","image/png","1","Indexable","",""
"https://static.wixstatic.com/media/74d008_39a6fc8bc8b94d9b99452850a9f11aea~mv2.jpg/v1/fill/w_980,h_653,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_39a6fc8bc8b94d9b99452850a9f11aea~mv2.jpg","image/jpeg","1","Indexable","",""
"https://static.wixstatic.com/media/74d008_3f2d452894954e77a4e272a34ea81339~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_3f2d452894954e77a4e272a34ea81339~mv2.jpg","image/jpeg","1","Indexable","",""
"https://static.wixstatic.com/media/74d008_f74484999f204c81aabca46da0667152~mv2.jpg/v1/fill/w_980,h_458,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_f74484999f204c81aabca46da0667152~mv2.jpg","image/jpeg","1","Indexable","",""
"https://static.wixstatic.com/media/74d008_baa1786f51544beda6268ac226c04b31~mv2.jpg/v1/fill/w_980,h_653,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_baa1786f51544beda6268ac226c04b31~mv2.jpg","image/jpeg","1","Indexable","",""
"https://static.wixstatic.com/media/74d008_de6d4253734842e1b8a2348b10b1183c~mv2.jpg/v1/fill/w_980,h_653,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_de6d4253734842e1b8a2348b10b1183c~mv2.jpg","image/jpeg","1","Indexable","",""
"https://static.wixstatic.com/media/74d008_4824c8a46624438e80cd0f4f89c34128~mv2.png/v1/fill/w_775,h_801,al_c,q_90,enc_avif,quality_auto/74d008_4824c8a46624438e80cd0f4f89c34128~mv2.png","image/png","1","Indexable","",""
"https://static.wixstatic.com/media/74d008_78c7c56750074c418c078c3a0d4e5598~mv2.jpg/v1/fill/w_980,h_735,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_78c7c56750074c418c078c3a0d4e5598~mv2.jpg","image/jpeg","1","Indexable","",""
"https://static.wixstatic.com/media/74d008_1dc7020a7a8944bfb06f95e1893cc512~mv2.jpg/v1/fill/w_980,h_735,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_1dc7020a7a8944bfb06f95e1893cc512~mv2.jpg","image/jpeg","1","Indexable","",""
"https://static.wixstatic.com/media/74d008_764050376af940d180cc1b2db22c83b3~mv2.jpg/v1/fill/w_980,h_551,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_764050376af940d180cc1b2db22c83b3~mv2.jpg","image/jpeg","1","Indexable","",""
"https://static.wixstatic.com/media/74d008_387c55ca1a514eae995a30f8536cde7e~mv2.png/v1/fill/w_777,h_437,al_c,q_85,enc_avif,quality_auto/74d008_387c55ca1a514eae995a30f8536cde7e~mv2.png","image/png","1","Indexable","",""
"https://static.wixstatic.com/media/74d008_109c068f5ccd4c998d8374603b7dd2c7~mv2.jpg/v1/fill/w_980,h_653,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_109c068f5ccd4c998d8374603b7dd2c7~mv2.jpg","image/jpeg","1","Indexable","",""
"https://static.wixstatic.com/media/74d008_3b3be868f20a4922aa24d04e02c2cca0~mv2.jpg/v1/fill/w_980,h_653,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_3b3be868f20a4922aa24d04e02c2cca0~mv2.jpg","image/jpeg","1","Indexable","",""
"https://static.wixstatic.com/media/74d008_37739cf8a82f4c13a193773df42fee3e~mv2.jpg/v1/fill/w_980,h_653,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_37739cf8a82f4c13a193773df42fee3e~mv2.jpg","image/jpeg","1","Indexable","",""
"https://static.wixstatic.com/media/74d008_dc30c951b1ef4c5ca347de8ab6a6490d~mv2.jpg/v1/fill/w_980,h_653,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_dc30c951b1ef4c5ca347de8ab6a6490d~mv2.jpg","image/jpeg","1","Indexable","",""
"https://static.wixstatic.com/media/74d008_99bb2e4837fc4c7f94ed03220a01274b~mv2.jpg/v1/fill/w_980,h_653,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/74d008_99bb2e4837fc4c7f94ed03220a01274b~mv2.jpg","image/jpeg","1","Indexable","",""
"https://static.wixstatic.com/media/74d008_7326d883078243868c3c0631bbb3f61c~mv2.png/v1/fill/w_766,h_423,al_c,q_85,enc_avif,quality_auto/74d008_7326d883078243868c3c0631bbb3f61c~mv2.png","image/png","56","Indexable","",""
"https://static.wixstatic.com/media/74d008_63da57cf95574ca6bacf9b7da574dfd9~mv2.jpg/v1/fill/w_333,h_250,fp_0.50_0.50,q_30,blur_30,enc_avif,quality_auto/74d008_63da57cf95574ca6bacf9b7da574dfd9~mv2.webp","image/jpeg","4","Indexable","",""
"https://static.wixstatic.com/media/74d008_63da57cf95574ca6bacf9b7da574dfd9~mv2.jpg/v1/fill/w_292,h_219,fp_0.50_0.50,q_90,enc_avif,quality_auto/74d008_63da57cf95574ca6bacf9b7da574dfd9~mv2.webp","image/jpeg","4","Indexable","",""
"https://static.wixstatic.com/media/6df904_4189189d47954a2f8cbfffb98c67d681~mv2.png/v1/fill/w_333,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/6df904_4189189d47954a2f8cbfffb98c67d681~mv2.webp","image/png","3","Indexable","",""
"https://static.wixstatic.com/media/6df904_4189189d47954a2f8cbfffb98c67d681~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_4189189d47954a2f8cbfffb98c67d681~mv2.webp","image/png","3","Indexable","",""
"https://static.wixstatic.com/media/6df904_6ab46a7f86af4efdaf00a18d77988252~mv2.png/v1/fill/w_333,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/6df904_6ab46a7f86af4efdaf00a18d77988252~mv2.webp","image/png","5","Indexable","",""
"https://static.wixstatic.com/media/6df904_6ab46a7f86af4efdaf00a18d77988252~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_6ab46a7f86af4efdaf00a18d77988252~mv2.webp","image/png","5","Indexable","",""
"https://static.wixstatic.com/media/4dc3f8_db076ff4e9664f969d727eeeddd8df33~mv2.png/v1/fill/w_975,h_650,al_c,q_90,enc_avif,quality_auto/4dc3f8_db076ff4e9664f969d727eeeddd8df33~mv2.png","image/png","1","Indexable","",""
"https://static.wixstatic.com/media/6df904_c4aa0b13ec054a53a2b57aa2f5081d85~mv2.png/v1/fill/w_867,h_741,al_c,q_90,enc_avif,quality_auto/6df904_c4aa0b13ec054a53a2b57aa2f5081d85~mv2.png","image/png","1","Indexable","",""
"https://static.wixstatic.com/media/6df904_e55323a294624266b1b20c96c83f92a1~mv2.png/v1/fill/w_614,h_408,al_c,q_85,enc_avif,quality_auto/6df904_e55323a294624266b1b20c96c83f92a1~mv2.png","image/png","1","Indexable","",""
"https://static.wixstatic.com/media/4dc3f8_c50d3624c4244486887ed4b0413065ac~mv2.png/v1/fill/w_909,h_567,al_c,q_90,enc_avif,quality_auto/4dc3f8_c50d3624c4244486887ed4b0413065ac~mv2.png","image/png","1","Indexable","",""
"https://static.wixstatic.com/media/6df904_c7ac9c43ab384dbc9dafb5ed604fd317~mv2.png/v1/fill/w_333,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/6df904_c7ac9c43ab384dbc9dafb5ed604fd317~mv2.webp","image/png","2","Indexable","",""
"https://static.wixstatic.com/media/6df904_c7ac9c43ab384dbc9dafb5ed604fd317~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_c7ac9c43ab384dbc9dafb5ed604fd317~mv2.webp","image/png","2","Indexable","",""
